date,city
Midvale,1/30/14
Farmington,1/24/14
Park City,1/24/14
Sandy,1/24/14
St. George,1/24/14
Bountiful,1/10/14
Salt Lake City,1/10/14
American Fork,1/10/14
Utah Valley,1/10/14
Spanish Fork,1/10/14
Magna,1/30/14
Brigham City,1/10/14
Price,1/10/14
Kearns,1/10/14
West Jordan,1/10/14
American Fork,1/10/14
Riverdale,1/10/14
Layton to Farmington,1/10/14
Orem,1/10/14
West Jordan,12/23/13
Salt Lake City,12/23/13
Salt Lake City,12/12/13
American Fork,12/12/13
Kaysville,12/5/13
Zion National Park,1/24/14
Wellsville,12/2/13
Salt Lake City,12/2/13
Spanish Fork,11/20/13
Salt Lake City,1/10/14
Sandy,11/11/13
Salt Lake City,11/11/13
South Ogden,11/11/13
Ogden,11/11/13
Zion National Park,11/11/13
Salt Lake City (Cottonwood Heights),11/11/13
Cedar City,11/11/13
Logan,10/23/13
South Weber,10/23/13
Salt Lake Valley,10/23/13
Salt Lake City,10/14/13
Salt Lake City,10/14/13
Salt Lake City,10/14/13
West Valley City,10/3/13
Vernal,9/30/13
Bluffdale,9/30/13
Salt Lake City,9/30/13
Syracuse,9/30/13
Salt Lake City,9/9/13
Salt Lake City,9/9/13
Orem,9/9/13
Salt Lake City,8/30/13
Roy,4/15/16
Salt Lake City,8/30/13
Lehi,8/30/13
Highland,8/30/13
Sandy,8/30/13
Mapleton,8/30/13
Lehi,8/30/13
West Valley City,8/30/13
West Jordan,8/30/13
Draper,8/30/13
Sandy,8/30/13
Hurricane,7/22/13
Orem,8/30/13
Goshen,7/14/13
Wood Cross,7/3/13
Spanish Fork,7/3/13
Wendover,7/3/13
Alpine,7/3/13
St. George,7/3/13
Orem,9/30/13
Ogden,6/2/13
Arches National Park,12/12/13
Dugway,5/15/13
St. George (northwest of),5/15/13
West Haven,5/15/13
Riverton,5/15/13
Riverton,5/15/13
West Jordan,5/15/13
Orem,5/15/13
West Valley,4/24/14
Provo,5/15/13
Provo,5/15/13
Sandy/Draper,5/15/13
Clearfield,5/15/13
Park City,11/11/13
Cedar City,5/15/13
Midvale,4/12/13
Sunset,4/12/13
New Harmony,2/18/13
Orem,2/18/13
Eagle Mountain,2/4/13
Orem,2/4/13
Syracuse,2/4/13
Bountiful,2/4/13
Ogden,2/4/13
Deer Mountain,2/4/13
Springdale,2/4/13
Midvale,2/4/13
St. George,11/20/13
Woods Cross,2/4/13
Cedar City,12/21/12
Millcreek/Holladay,12/20/12
Salt Lake City,12/20/12
Murray,12/20/12
Kearns,12/20/12
Sandy,12/20/12
Salt Lake City,12/20/12
Sandy,12/20/12
Draper,12/20/12
Santa Clara,11/19/12
Salt Lake,11/19/12
Ogden,11/19/12
Tooele,11/19/12
West Jordan,11/19/12
Salt Lake City,11/19/12
Orem,11/19/12
Payson,11/19/12
Salt Lake City,11/19/12
Logan,11/4/12
West Valley City,10/30/12
South Jordan,10/30/12
Bonneville Salt Flats (unincorp.),10/30/12
Tooele,10/30/12
Salt Lake City,12/20/12
North Salt Lake,10/30/12
Taylorsville,10/30/12
Provo,10/30/12
Logan,9/24/12
Layton,9/24/12
South Jordan,9/24/12
Alpine (near),9/24/12
St. George,9/24/12
West Valley City,10/30/12
Park City,9/24/12
Orem,9/24/12
Tooele,10/30/12
Sandy,9/24/12
Park City,8/19/12
North Ogden,8/19/12
Kearns,9/24/12
"Layton, Roy, Ogden areas",8/19/12
Ogden,8/19/12
Murray,8/5/12
Sandy,8/5/12
Cedar Hills,8/5/12
Ogden,8/5/12
Orem,8/5/12
Ferron,6/4/14
West Valley City,8/5/12
West Valley City,8/5/12
West Valley City,8/5/12
South Ogden,7/4/12
Goodyear,6/20/12
Salt Lake City,6/14/12
Provo,6/14/12
Salt Lake City,6/14/12
Springville,11/26/15
Kaysville,5/29/12
Logan,5/29/12
Salt Lake City,5/29/12
Holladay,9/5/14
South Jordan,5/29/12
Cedar City,5/29/12
Murray,5/29/12
Riverton,5/15/13
West Point,6/5/12
Orem,5/13/12
Sandy,5/13/12
St. George,5/13/12
Saratoga Springs,5/13/12
Highland,5/13/12
St. George,5/13/12
Salt Lake City,6/5/12
Clinton,5/13/12
Clinton,5/13/12
West Valley City,5/15/13
Tooele (west of),4/18/12
Logan,4/18/12
White City,5/13/12
Sandy,5/13/12
Holladay,5/13/12
Delle,5/13/12
Salt Lake City,5/15/13
Draper/Suncrest,3/13/12
West Jordan,3/13/12
Vernal,3/13/12
Vernal,3/13/12
Orem,3/13/12
Wendover (east of),3/13/12
Provo,3/13/12
North Ogden,3/13/12
St. George,3/13/12
North Ogden,3/13/12
Ft. Duchesne,3/13/12
Layton,2/10/12
Nibley,2/10/12
Salt Lake City,2/10/12
Orem,2/3/12
Hurricane,2/3/12
Lehi,2/3/12
American Fork,2/3/12
American Fork,2/3/12
West Valley City,1/24/12
West Valley City,1/24/12
St. George,1/12/12
Sandy,1/12/12
Salt Lake City,5/13/12
Layton,1/12/12
South Jordan,1/12/12
Lyman,1/12/12
