date,city
Sun City,6/1/16
Phoenix,6/1/16
Gilbert,5/26/16
Tucson,5/20/16
Laveen,5/20/16
Maricopa,5/20/16
Tucson,5/20/16
Payson,5/20/16
Prescott,5/20/16
Tucson,5/6/16
Mesa,5/6/16
Phoenix/Tempe,5/6/16
Chandler,5/6/16
Camp Verde,5/6/16
Phoenix,4/29/16
Phoenix,4/29/16
Green Valley,4/29/16
Peoria,4/29/16
Wickenburg,5/26/16
Nelson,4/15/16
Wickieup,4/15/16
Avondale,4/15/16
Surprise,5/26/16
Sun City West,4/15/16
Goodyear,4/15/16
Phoenix,4/15/16
Surprise,4/29/16
Surprise,5/26/16
Tucson,4/1/16
Globe,4/15/16
Mesa,4/29/16
Mesa,3/24/16
Phoenix,3/18/16
Scottsdale,3/18/16
Superior,3/18/16
Lake Havasu City,3/18/16
Wickieup (south of),3/4/16
Clarkdale,3/4/16
Phoenix,3/4/16
Phoenix,3/11/16
Phoenix,3/4/16
Scottsdale/Northwest Mesa,3/4/16
Scottsdale,3/4/16
Glendale,3/4/16
Parker,5/6/16
Chandler,3/4/16
Phoenix,3/4/16
Levene,3/4/16
Chandler,3/4/16
Sacaton,3/4/16
Palm Springs,4/1/16
Chandler,2/26/16
Peoria,2/26/16
Mesa,2/26/16
Estrella (west of Phoenix),2/26/16
Avondale,2/26/16
Phoenix,2/26/16
Maricopa,2/26/16
Maricopa,2/26/16
Chandler,2/19/16
Wellton,2/26/16
Casa Grande (near),2/26/16
Phoenix,2/19/16
Casa Grande,2/19/16
Paradise Valley,2/11/16
Paradise Valley,2/11/16
Prescott,2/11/16
Dewey,2/11/16
Carefree,2/11/16
Goodyear,2/11/16
Tucson,2/19/16
Tucson,2/11/16
Goodyear,2/4/16
Paradise Valley,2/4/16
Tempe/Phoenix,1/29/16
Phoenix (Fort McDowell),2/4/16
Phoenix,1/29/16
Buckeye,1/29/16
Queen Creek,1/29/16
Quartzsite,1/29/16
Yuma,1/29/16
Phoenix,1/29/16
Scottsdale,1/20/16
Goodyear,1/20/16
Jerome,1/20/16
Phoenix,1/20/16
Peoria,1/23/16
Lake Havasu City,1/14/16
Gilbert,1/14/16
Surprise,1/14/16
Scottsdale,1/8/16
Black Canyon City,5/20/16
Phoenix,1/5/16
Tempe,1/5/16
Phoenix,1/5/16
Glendale,4/29/16
Scottsdale,1/5/16
Cottonwood,1/23/16
Avondale,1/5/16
Avondale,1/5/16
Tucson,1/5/16
San Tan Valley,1/5/16
Queen Creek,1/5/16
Queen Creek,1/5/16
Bullhead City,1/5/16
Bullhead City,1/5/16
Surprise,12/21/15
York Valley,2/4/16
Chandler,12/21/15
Mesa,12/17/15
Gilbert,12/17/15
Phoenix,12/17/15
Gilbert,1/8/16
Yuma,12/17/15
Parker,12/17/15
Parker,12/21/15
Phoenix,12/10/15
Scottsdale,12/4/15
Mesa,12/3/15
Phoenix,11/26/15
Gilbert,11/26/15
Scottsdale,11/26/15
Gilbert,11/26/15
Mesa,11/26/15
Phoenix,11/26/15
Coolidge,11/20/15
Phoenix,11/19/15
Safford,11/20/15
Tucson,11/19/15
Tucson,11/19/15
Phoenix,11/19/15
Phoenix,11/19/15
Scenic,11/19/15
Pearce,11/19/15
Phoenix,5/26/16
Coolidge,11/19/15
Chandler,11/19/15
Gila Bend,11/19/15
Kingman (45 mi. E; I-40),11/12/15
Lake Havasu,11/19/15
Phoenix,11/19/15
Green Valley,11/19/15
Tucson,11/19/15
Tucson,11/19/15
Bullhead City,11/19/15
Phoenix,11/19/15
Phoenix,11/12/15
Peoria,11/19/15
,11/19/15
Buckeye,11/19/15
San Tan Valley,11/19/15
Goodyear,11/19/15
Buckeye,11/19/15
Phoenix,11/19/15
South Phoenix/Laveen,11/19/15
Litchfield Park,11/19/15
Arizona City,11/19/15
Kingman,11/19/15
Phoenix,11/19/15
Paulden,11/19/15
Gilbert,11/19/15
Peoria,11/19/15
Tucson,11/19/15
Payson,11/19/15
Glendale,11/19/15
Sedona,11/19/15
Tucson,11/6/15
Scottsdale,11/6/15
Wheatfields,11/19/15
Phoenix,11/6/15
Chandler,11/6/15
Glendale,11/6/15
Golden Valley,12/3/15
Lake Havasu City,10/29/15
Casa Grande,10/29/15
Tucson,10/29/15
Gilbert,10/29/15
Gold Canyon,10/29/15
Sedona,11/12/15
Phoenix,11/19/15
Surprise,10/16/15
Anthem,10/16/15
Phoenix,10/9/15
Apache Junction,10/9/15
Tucson,10/9/15
Surprise,10/9/15
Apache Junction,10/9/15
Phoenix,10/2/15
Casa Grande,10/2/15
Bullhead City,12/10/15
Bullhead City,10/2/15
Tacna,9/29/15
Phoenix,9/29/15
Sun City West,9/29/15
San Tan Valley,9/29/15
