date,city
Portage,7/11/14
Lafayette,7/11/14
Steam Corner,8/1/14
La Porte,7/11/14
Evansville,7/5/14
Fort Wayne,7/11/14
Greeenwood,7/5/14
Shelbyville,7/5/14
Evansville,7/11/14
Goshen,7/5/14
Osceola,7/5/14
Noblesville,7/5/14
New Albany,7/5/14
Portage,7/5/14
Portage,7/11/14
Lynn,7/5/14
Muncie,7/4/14
Goshen,7/4/14
Scottsburg,7/4/14
Fort Wayne,7/4/14
Mishawaka,7/4/14
Indianpolis,7/4/14
Versailles,6/24/14
New Albany,6/24/14
Terre Haute,6/24/14
Brazil,6/20/14
Hobart,6/20/14
Marion,6/20/14
Indianapolis,6/13/14
Mooresville,6/13/14
Columbia City,6/13/14
Lafayette,6/6/14
Crown Point,6/20/14
West Lafayette,6/4/14
Indianapolis,6/4/14
Tipton,6/4/14
Palmyra,6/4/14
Marion,6/4/14
Monrovia,6/4/14
Clermont,6/4/14
Franklin,6/4/14
Jeffersonville,6/4/14
Fort Wayne,6/4/14
Greenwood,5/2/14
Mexico (close to; on US 31),4/18/14
Huntertown,4/18/14
Indianapolis,4/18/14
Wheatfield,4/18/14
Southbend,5/2/14
Kokomo,4/11/14
Fort Wayne,4/11/14
Kokomo,4/4/14
Southbend,4/4/14
Southbend,3/27/14
Richmond,3/18/14
Terre Haute,3/18/14
Fort Wayne,3/18/14
Elizabeth,3/18/14
Fort Wayne,3/18/14
Evansville,3/18/14
Butler,3/18/14
Noblesville,2/27/14
Evansville,2/27/14
Ft. Wayne,2/27/14
Indianapolis,2/27/14
Lafayette,2/27/14
La Porte,2/27/14
Fowler,11/6/14
Richmond,2/21/14
Wabash,2/21/14
Princeton/Evansville,2/14/14
Nineveh,2/14/14
Evansville,2/14/14
Fort Wayne,1/30/14
Fort Wayne,1/30/14
Beech Grove,1/30/14
Noblesville,1/24/14
Rushville,1/16/14
Rushville,1/16/14
Louisville,7/26/14
Evansville,1/24/14
Greenfield,1/10/14
Jeffersonville,1/10/14
Zionsville,1/10/14
Indianapolis,1/10/14
McCordsville,1/10/14
Columbia City,1/10/14
La Porte,12/23/13
Indianapolis,12/12/13
Elkart,12/23/13
Clinton,12/5/13
Indianapolis,12/2/13
Lafayette,12/2/13
Evansville,12/2/13
Jeffersonville,12/2/13
West Lafayette,11/20/13
Indianapolis,2/7/14
Peru,11/11/13
McCordsville,11/11/13
Noblesville,11/11/13
New Albany,11/11/13
La Porte,11/11/13
Lafayette,2/27/14
Noblesville,10/23/13
Sellersburg,10/23/13
Orleans,10/23/13
Indianapolis,10/23/13
Spencer,10/23/13
Fishers,10/14/13
Indianapolis,10/14/13
North Judson,10/14/13
Kewanna,10/14/13
Brookston,10/14/13
Greenfield,10/23/13
Indianapolis,10/14/13
Fort Wayne,10/14/13
Bruceville,11/11/13
Avon,10/14/13
Noblsville,10/14/13
Muncie,10/3/13
Indianapolis,9/30/13
New Palestine,9/30/13
Huntington,9/30/13
Franklin,9/30/13
Fort Wayn,9/30/13
Fort Wayne,9/30/13
Fort Wayne,9/30/13
Coatesville,9/30/13
Redkey,9/30/13
Bedford,9/30/13
Goshen,1/10/14
Lafayette,9/30/13
Zionsville,9/30/13
Sweetser,9/30/13
Fort Wayne,9/9/13
South Bend,9/9/13
Indianapolis,9/9/13
Fish Lake,9/9/13
Farmersburg,9/9/13
Indianapolis,9/9/13
Ft. Branch,8/30/13
Newburgh,8/30/13
Goshen,8/30/13
Indianapolis,8/30/13
Fort Wayne,8/30/13
Indianapolis,8/30/13
Lebanon,8/30/13
Fort Wayne,8/30/13
Fort Wayne,8/30/13
Evansville,8/30/13
Franklin,8/30/13
Franklin,1/10/14
Schererville,8/30/13
South Bend,11/20/13
Bowling Green,8/30/13
South Bend,8/30/13
Indianapolis,8/30/13
Thorntown,8/30/13
Indianapolis,8/30/13
Fishers,7/22/13
South Bend,7/14/13
Fort Wayne,7/14/13
Indianapolis,7/14/13
Indianapolis,7/22/13
Indianapolis,7/14/13
Bluffton,7/14/13
Middlebury,7/14/13
Noblesville,8/30/13
Elkhart,7/5/13
Hammond,7/5/13
Floyd Knobs,7/5/13
Fort Wayne,7/5/13
Peru,7/5/13
Warsaw,7/14/13
Indianapolis,7/14/13
Gas City,7/3/13
Indianapolis,7/3/13
Noblesville,7/3/13
Portage,7/14/13
Indianapolis,7/3/13
Richmond,7/3/13
Lafayette,8/30/13
Fishers,7/3/13
Lafayette,7/3/13
Whiting,7/3/13
Fort Wayne,7/3/13
Indianapolis,7/3/13
Clarksville,7/3/13
Fort Wayne,6/4/14
Elkhart,7/3/13
Lagrange,7/3/13
Indianapolis,12/2/13
Noblesville,7/3/13
Vincennes,7/3/13
Indianapolis,7/3/13
Indianapolis,7/3/13
Franklin,7/3/13
Marion,6/2/13
Lafayette,6/2/13
Indianapolis,6/2/13
Evansville,6/2/13
Chesterton,6/2/13
Mishawaka,6/2/13
Greenwood,5/15/13
Hobart,5/15/13
Wakarusa,5/15/13
Crown Point,5/15/13
Indianapolis,5/15/13
New Albany,5/15/13
Albion,5/15/13
Paragon,5/15/13
Indiana,5/15/13
Corydon,5/15/13
Indianapolis,5/15/13
Brookston,5/15/13
Muncie,5/15/13
Lafayette,5/15/13
Shelbyville,5/15/13
Indiana (no idea),4/12/13
Marion,2/28/13
Fort Wayne,5/15/13
Corydon,2/28/13
Connersville,5/15/13
Fort Wayne,2/18/13
Martinsville,2/4/13
Michicot,2/4/13
Crandal,2/4/13
,2/4/13
South Bend,2/4/13
Madison,2/4/13
Markleville,12/12/13
Connersville,8/30/13
Noblesville,12/20/12
Jeffersonville,12/20/12
Fort Wayne,12/20/12
Muncie,12/20/12
Batesville,12/20/12
Laporte,12/20/12
Carmel,12/20/12
South Bend,12/20/12
Terre Haute,11/19/12
Indianapolis (SE side),11/19/12
La Porte,11/19/12
Muncie/Yorktown,11/19/12
McCordsville,11/19/12
Berne,4/17/15
Valparaiso,10/30/12
Hammond,10/30/12
Fishers,10/30/12
Brazil,10/30/12
Newburgh,10/30/12
Angola,10/30/12
Fort Wayne,10/30/12
Brownsburg,10/30/12
Huntington,7/3/13
Indianapolis,10/30/12
Middlebury,10/30/12
Muncie,10/30/12
Westfield,9/24/12
Indianapolis,9/24/12
Greenwood,9/24/12
Laport,9/24/12
Newburgh,9/24/12
LaOtto,9/24/12
Fort Wayne,9/24/12
Elkhart,9/24/12
Fort Wayne,9/24/12
Indianapolis,9/24/12
Crown Point,9/24/12
Whiteland,9/24/12
Newburgh,9/24/12
Greenfield,9/24/12
Rensselaer,9/24/12
Porter,9/24/12
Covington,8/19/12
Pendleton,8/19/12
South Bend,8/19/12
La Porte,8/19/12
Guion,8/19/12
Avon,5/2/14
Evansville,8/19/12
Kendallville,8/19/12
Boonville,8/19/12
Huntington,8/5/12
Goshen,8/19/12
Highland,8/5/12
Shelbyville,8/5/12
Shelbyville,8/5/12
Gary,8/5/12
Elkhart,8/5/12
Hagerstown,8/5/12
Schneider,8/5/12
Bedford,8/5/12
Princeton,8/5/12
Culver,10/30/12
Terre Haute,8/5/12
Chesterton,8/5/12
Sellersburg,8/5/12
Walkerton,8/5/12
Mount Pleasant,8/5/12
La Porte,7/4/12
Wanamaker,7/4/12
West Harrison,7/4/12
West Harrison,8/5/12
Indianapolis,8/5/12
Acton,7/4/12
Rising Sun,7/4/12
Bloomington/Lake Monroe,7/4/12
Bloomington,7/4/12
La Porte,7/4/12
Indianapolis,7/4/12
Indianapolis,7/4/12
North Judson,7/4/12
Indianapolis,7/4/12
Crawfordsville,7/4/12
Beverly Shores,6/20/12
Noblesville,6/20/12
Indianapolis,6/20/12
Laporte,6/20/12
Indianpolis,6/14/12
Anderson,6/14/12
Carmel,6/14/12
Indianapolis,6/14/12
Marion,6/14/12
Valparaiso,6/8/12
New Albany,7/4/12
Aurora,6/5/12
Connersville,6/5/12
La Porte,5/29/12
Kendallville,5/29/12
MIshawaka,5/29/12
Cambridge City,5/29/12
Dyer,10/30/12
Indianapolis,5/29/12
Plymouth,5/13/12
Bremen,5/13/12
New Palestine,5/13/12
Noblesville,5/13/12
Cedar Lake,5/13/12
Jeffersonville,5/15/13
Huntington,5/13/12
Leo/Laotto/Garrett,4/18/12
Cambridge City,5/13/12
Huntertown,5/13/12
Connersville,5/13/12
Mooresville,4/18/12
Connersville,4/18/12
Terre Haute,4/18/12
Wabash,5/13/12
Westfield,12/2/13
Kokomo,5/13/12
Fort Wayne,5/13/12
Michigan City,5/13/12
Griffith,5/13/12
Goshen,5/13/12
Logansport,3/16/12
Fort Wayne,3/16/12
North Vernon,3/16/12
Pendleton,3/13/12
Fort Wayne,3/13/12
Walkerton,3/13/12
Hagerstown,3/13/12
Greensburg,3/13/12
Lawrenceburg,3/13/12
Indianapolis,3/13/12
Bright In,2/10/12
Terre Haute,2/3/12
Martinsville,3/16/12
Evansville,1/12/12
Blanford,11/19/12
Chrisney,1/24/12
Corydon,1/12/12
New Paris,12/12/11
New Paris,12/12/11
Highland,12/12/11
New Albany,12/12/11
Muncie,1/12/12
Fishers,12/12/11
Greensburg,12/12/11
Monticello,12/12/11
Bennington,12/12/11
Fort Wayne,6/3/16
Fremont,12/12/11
Terre Haute,12/12/11
Indianapolis,12/12/11
Churubusco,12/12/11
Portage,10/25/11
Hammond,10/25/11
Crown Point,10/25/11
Jasonvill,10/25/11
Jasonvill,10/25/11
Indianapolis,10/25/11
Fort Wayne,10/25/11
Indianapolis,10/10/11
Newburgh,10/10/11
DeMotte-Roselawn,10/10/11
Marion,10/10/11
Batesville,10/10/11
Monticello,10/10/11
Warsaw,10/10/11
Avon,10/10/11
Fishers,10/10/11
Evansville,10/10/11
Cedar Lake,10/10/11
Indianapolis,10/10/11
Linton,10/10/11
Franklin,10/10/11
Evansville,10/10/11
Carmel,10/10/11
Portage,10/10/11
Muncie,10/10/11
South Bend,8/21/11
Fort Wayne,8/21/11
Indianapolis,8/21/11
Muncie,8/21/11
Mount Summit,5/13/12
Pendleton,8/21/11
Schererville/Merrillville,8/21/11
Merrillville,10/10/11
Goshen,8/7/11
Lawrenceburg,8/7/11
Chesterton,8/7/11
New Whiteland,8/7/11
Churubusco,8/7/11
Columbia City,7/17/11
Mishawaka,7/6/11
Hebron,7/17/11
Muncie,7/17/11
Brazil,7/17/11
Greenwood,7/6/11
Muncie,7/17/11
Washington,5/13/12
West Lafayette,7/4/11
Greenwood,7/4/11
Greencastle,10/10/11
Cincinnati (suburbs),7/17/11
Terre Haute,7/4/11
Burns Harbor,11/19/15
Evansville,7/4/11
Angola,7/4/11
La Porte,6/27/11
Indianapolis,6/20/11
Goshen,6/27/11
Winchester,6/20/11
Corydon,10/10/11
Indianapolis,6/20/11
Indianapolis,6/12/11
La Porte,6/27/11
Dale,5/29/11
LaPorte,5/29/11
LaPorte,5/29/11
LaPorte,5/29/11
LaPorte,5/29/11
LaPorte,5/29/11
LaPorte,5/2/11
Brazil,5/2/11
Brazil,5/2/11
Fishers,5/2/11
LaPorte,4/3/11
Elkhart,5/13/12
Elkhart,3/23/11
Fishers,3/10/11
Bluffton,3/10/11
Bloomington,3/10/11
Kingsford Hieghts,1/31/11
Vincennes,1/5/11
Odon,1/5/11
Marion,1/5/11
Kimmell,1/5/11
Monon,1/5/11
