date,city
Eagle Butte,1/11/02
Yankton,2/10/12
Marion,11/2/99
Sioux Falls,11/2/99
Newell area,2/22/05
Hot Springs and Custer,9/2/05
Hot Springs,10/11/05
Sioux Falls,3/13/12
Eagle Butte,3/19/09
Summit,8/28/02
Sioux Falls,5/24/05
Sioux Falls,8/28/02
Rapid City area,2/14/06
Yankton,12/23/02
Martin,3/31/08
Strandburg,10/31/03
Keystone,4/27/07
Baltic,2/14/08
Kyle,4/7/17
Cactus Flat,2/14/06
Philip,5/15/06
Sioux Falls,12/23/02
Nunda,3/21/03
White Owl,1/22/04
Zell (farm outside of),12/16/99
Yankton (Gavins Point Dam),4/14/09
Badlands,1/17/04
Rapid City (Ellsworth AFB),10/30/06
Rapid City (Ellsworth AFB),4/27/04
Interior (near),6/18/04
Aberdeen,8/5/01
Dell Rapids,9/2/05
Sioux Falls,9/2/05
Howard/Artesian,5/11/05
Sturgis,4/2/99
