date,city
Chaska,6/15/15
Eagle Lake,6/5/15
Hollandale,5/29/15
Savage,6/15/15
Brainerd,6/5/15
Saint Paul,6/15/15
Saint Paul,5/22/15
Fridley,5/29/15
Oakdale,6/15/15
Cloquet,5/13/15
Minneapolis,5/13/15
Eagan,5/8/15
South St. Paul,5/8/15
Coon Rapids,4/30/15
Plymouth,4/23/15
Baudette,4/23/15
Lakeville,4/17/15
Blaine,6/5/15
Saint Paul,4/17/15
Minnetonka,4/17/15
Cannon Falls,4/3/15
Rush City,3/20/15
Farmington,3/20/15
Minneapolis,3/20/15
North Branch,3/13/15
Minneapolis,3/13/15
Stillwater,3/13/15
Stillwater,3/13/15
Elk River,2/6/15
Le Sueur,1/30/15
Stillwater,1/26/15
Duluth,1/16/15
Downer,1/26/15
Grand Marais,1/16/15
Duluth,1/16/15
Sauk Centre,1/16/15
Waite Park,1/16/15
Duluth,1/16/15
Clearwater,1/7/15
Cromwell,1/7/15
Hamlake,1/7/15
Hugo,12/22/14
Plymouth,12/18/14
Eagan,12/5/14
Saint Paul,12/12/14
Dodge Center,12/5/14
Clarks Grove,3/6/15
Lakeville,11/21/14
Hopkins,11/14/14
Prior Lake,11/21/14
Park Rapids,11/6/14
Winona,11/6/14
Minneapolis,11/6/14
Brooklyn Center,11/6/14
St. Paul,11/6/14
Forest Lake,11/6/14
Burnsville,11/6/14
Ogilvie,11/6/14
Bemidji,11/6/14
Hugo,10/10/14
Monticello,10/10/14
Crystal,10/3/14
Chanhassen,10/3/14
Minnesota (central part),10/3/14
Minnetonka,10/3/14
Shakopee,10/3/14
Cannon Falls,9/25/14
Waconia,10/3/14
Eagan,9/25/14
Mantorville,9/10/14
Minneapolis,9/10/14
Brooklyn park,9/10/14
Aurora,9/5/14
St. Louis Park,9/5/14
Mankato,8/31/14
Sartell,8/31/14
Edina,8/29/14
St. Paul,8/29/14
Virginia,1/16/15
Morgan (outside of),8/22/14
Barnesville,5/8/15
Farmington,8/1/14
Talmoon,8/1/14
Hutchinson,8/1/14
Mounds View,7/26/14
Little Falls,7/20/14
Lakeville,7/20/14
Carlton,7/20/14
Stillwater,7/11/14
Fergus Falls,7/11/14
Moundsview,7/11/14
Ogilvie,7/11/14
Brooklyn Park,7/11/14
Bovey,7/11/14
Minneapolis,4/3/15
Minneapolis,7/5/14
Stillwater,7/20/14
Forest Lake,7/11/14
Burnsville,7/5/14
Minnetonka,7/5/14
Otsego,7/11/14
Rockford,7/4/14
Barnum,10/3/14
Waseca,6/24/14
North Mankato,6/20/14
Bemidji (north of),6/24/14
Bloomington,6/20/14
Eagan,6/13/14
Brooklyn Park,6/13/14
Bradford,6/4/14
Woodbury,6/4/14
Kasson,6/4/14
Clear Lake,6/4/14
Lindstrom,6/4/14
Inver Grove Heights,6/4/14
Oakdale,6/4/14
Lakeville,5/8/14
White Bear Lake,5/2/14
Backus,4/24/14
Saint Paul,4/18/14
Richfield,4/18/14
Howard Lake,4/18/14
Burnsville,4/11/14
Pengilly,4/11/14
Bemidji,3/27/14
St. Cloud,3/27/14
Bemidji,4/4/14
Chaska,3/21/14
Jordan,3/21/14
Cook,3/18/14
Inver Grove Heights,3/18/14
Rochester,3/18/14
Albert Lea,3/18/14
New Hope,2/27/14
Minnetonka,2/27/14
Shoreview,2/20/15
St. Anthony,2/14/14
Madison Lake,2/14/14
Revere,2/7/14
Princeton,1/16/14
Roseville,1/16/14
Elk River,1/10/14
Chanhassen,1/10/14
Minneapolis,1/10/14
Rochester,1/10/14
Hutchinson,1/10/14
Marietta,1/10/14
Marietta,1/10/14
Saint Paul,1/16/14
Apple Valley,1/10/14
Marietta,1/10/14
Minnetonka,12/23/13
Foreston,12/23/13
Bemidji,12/23/13
Bemidji,12/12/13
Zim,12/12/13
Brooklyn Center,12/12/13
Hopkins,12/2/13
Vadnais Heights,12/2/13
Owatonna,12/2/13
Chaska,12/2/13
Farmington,11/20/13
Burnsville,11/20/13
Savage,11/20/13
Buhl,11/20/13
Buhl,11/20/13
Eagan,11/11/13
Austin,11/11/13
North St. Paul,11/11/13
Duluth,11/11/13
Minneapolis,11/11/13
St. Paul,11/11/13
St. Paul,11/11/13
Moorhead,11/11/13
Savage,11/11/13
Ogilvie,11/11/13
St. Paul,10/23/13
Duluth,10/23/13
Oakdale,10/23/13
Bloomington,10/23/13
Savage,10/14/13
St. Cloud,10/14/13
St. Cloud,10/14/13
Plymouth,10/14/13
Eagan,10/3/13
Coon Rapids,11/20/13
Blaine,9/30/13
Sandstone,9/30/13
Bemidji,9/5/14
Fergus Falls,9/30/13
Saint Peter,2/14/14
Cass Lake,9/9/13
Victoria,9/9/13
Woodbury,9/9/13
Mendota Heights,9/9/13
Brainerd,9/9/13
Isanti,9/9/13
Richmond,8/30/13
Blaine,8/30/13
Cottage Grove,9/9/13
Aitkins,8/30/13
Ramsey,8/30/13
Duluth,8/30/13
Lakeville,8/30/13
Woodbury,8/30/13
Wanamingo,8/30/13
Grand Marais,2/7/14
Grove City,8/30/13
Lakeville,8/30/13
Hastings,8/30/13
Ogilvie,8/30/13
Rothsay,8/30/13
St. Paul,8/30/13
Circle Pines,8/30/13
Shakopee,8/30/13
Prior Lake,7/22/13
Ogilvie,7/14/13
Ogilvie,7/14/13
St. Louis Park,7/14/13
Fairfax,7/14/13
Carlos,7/14/13
Minneapolis,8/30/13
Eagan,7/5/13
Shakopee,7/5/13
Minneapolis,7/5/13
Shoreview,7/5/13
Anoka,8/30/13
Brooklyn Center,11/11/13
St. Paul,7/3/13
Minnetrista,7/3/13
Morgan,7/3/13
Hugo,7/3/13
Woodbury,7/3/13
Prior Lake,7/3/13
Bloomington,7/3/13
Eagan,7/3/13
Cottage Grove,6/2/13
Waconia,6/2/13
East Bethel,6/2/13
Perham,6/2/13
Eagan,6/2/13
Monticello,6/2/13
Ogilvie,5/15/13
St. Cloud,5/15/13
Cambridge,5/15/13
St. Francis,5/15/13
Minneapolis,5/15/13
Blaine,5/15/13
Minnetonka,5/15/13
Hector,6/2/13
Minnetonka,5/15/13
Ramsey,5/15/13
Buffalo,1/16/14
Winona,5/15/13
Minneapolis (northeast of),10/14/13
Red Wing,5/15/13
Rochester,5/15/13
Blaine,4/12/13
St. Louis Park,5/15/13
Princeton,3/3/13
Ogilvie,4/12/13
Long lake,2/28/13
Golden Valley,2/18/13
Minneapolis,2/4/13
McGregor,2/4/13
Rochester,2/4/13
St. Paul,2/4/13
Saint Paul,2/4/13
Shafer,2/4/13
St. Cloud,2/4/13
Centerville,2/4/13
Woodbury,12/21/12
St. Paul,12/20/12
Burnsville,12/20/12
Duluth/Hermantown,11/19/12
Chaska,11/19/12
Stillwater,11/19/12
Duluth,11/19/12
Garrison,3/6/15
Watertown,6/2/13
Garison,11/19/12
Richfield,11/19/12
Burnsville,11/19/12
Apple Valley,11/19/12
Princeton,10/30/12
St. Cloud,5/15/13
Bloomington,10/30/12
Ely,10/30/12
Stillwater,10/30/12
Dodge Center,10/30/12
Excelsior,10/30/12
Lakeville,10/30/12
Lakeville,2/4/13
McGregor,10/30/12
Sauk Centre,10/30/12
Chaska,7/3/13
Saint Paul,10/30/12
Braham,10/30/12
Hastings,9/24/12
Minneapolis,9/24/12
Ramsey,9/24/12
St. Paul,9/24/12
Garrison,9/24/12
St. Louis Park,10/30/12
Northfield,9/24/12
Saint Paul,9/24/12
St. Louis Park,9/24/12
St. Louis Park,9/24/12
Burnsville,9/24/12
Duluth,9/24/12
Farmington,2/4/13
Two Harbors,9/24/12
Orr,9/24/12
McGregor,9/24/12
Minneapolis,9/24/12
Minneapolis,9/24/12
Glenwood,8/19/12
Minneapolis,8/19/12
Grand Marais,8/30/13
Duluth,8/19/12
Eden Prairie,8/19/12
Eden prairie,8/19/12
Stillwater,8/30/13
Silver Lake,8/19/12
Red Wing,8/19/12
Minneapolis,8/19/12
Rochester,8/5/12
Ashby,8/19/12
Hastings,8/19/12
Walker,8/19/12
Minneapolis,3/13/15
Hugo,8/5/12
New Prague,8/5/12
Red Wing,8/5/12
Duluth,8/19/12
Saint Paul,8/5/12
Saint Paul,8/5/12
Farmington,8/5/12
Richfield,8/5/12
Rochester,8/5/12
Eden Prairie,8/5/12
Spring Grove,8/5/12
Buffalo,8/5/12
Vadnais Heights,8/5/12
Plymouth,8/5/12
Duluth,8/5/12
Duluth,9/24/12
Jordan,7/4/12
Alexandria,7/4/12
Minneapolis,7/4/12
Duluth,7/4/12
Farmington,6/20/12
Bloomington,6/20/12
Chaska,6/20/12
Rochester,6/14/12
Credit River,6/14/12
Saint Paul,6/14/12
Woodbury,6/14/12
Mentor,8/5/12
Rochester,6/14/12
Forest Lake,6/8/12
Apple Valley,6/5/12
Breezy Point,6/5/12
St. Paul,6/8/12
St. Paul,6/5/12
Cherry,6/5/12
Duluth,5/29/12
Minneapolis,5/29/12
Minneapolis,5/29/12
Lakeville,5/29/12
Cass Lake (Driving through),12/20/12
Eden Prairie,5/13/12
Blaine,5/13/12
Bemidji,5/13/12
Saint Paul/Roseville,5/13/12
Brainerd,5/29/12
Robbinsdale,5/13/12
Elk River,9/24/12
St. Cloud,5/13/12
Saint Cloud,5/13/12
St. Cloud,5/13/12
Maple Grove,5/13/12
Bemidji,4/18/12
Bemidji,4/18/14
St. Cloud,5/29/12
Cass Lake,5/15/13
Coon Rapids,5/13/12
Rosemount,4/18/12
Woodbury,5/13/12
Grand Rapids,5/13/12
Cloquet,5/13/12
Monticello,3/16/12
Watertown,5/13/12
Andover,5/13/12
Bloomington (near I-494 and Hwy. 77),2/12/15
Edins,3/13/12
Rochester,3/13/12
Cold Spring,8/5/12
Mounds View,3/13/12
White Bear Lake,3/13/12
Hibbing,2/10/12
Minneapolis/Duluth,2/10/12
Knife River,2/3/12
Lutsen,1/24/12
Ely,1/24/12
Anoka,1/24/12
Rosemount,1/24/12
Cambridge,1/24/12
Saint Francis,1/12/12
Prior Lake,1/12/12
Eden Prairie,1/12/12
Rochester,1/12/12
Saint Paul,1/12/12
Austin,1/12/12
White Bear Lake,12/17/11
Minneapolis,5/13/12
Brainerd,12/12/11
Bemidji,12/12/11
St. Louis Park,12/12/11
Duluth,12/12/11
Minneapolis,12/12/11
Kabetogama,12/17/11
Apple Valley,12/12/11
Buffalo,10/25/11
"Maplewood,",10/25/11
Corcoran,10/19/11
New York Mills,10/10/11
Marcell,10/10/11
Burnsville,10/10/11
Hugo,10/10/11
Maple Grove,10/10/11
Woodbury,2/3/12
Ramsey,10/10/11
Bloomington,10/10/11
Lakeville,10/10/11
Lakeville,10/10/11
Faribault,10/10/11
International Falls,10/10/11
International Falls,12/12/11
Sherburn,10/10/11
Gilbert,10/10/11
Rochester,10/10/11
Saint Paul,10/10/11
Cloquet,10/10/11
Buffalo,8/21/11
Cannon Falls,8/21/11
Annandale,8/21/11
Minneapolis,8/21/11
Oronoco,8/21/11
Bloomington,8/21/11
Princeton,1/12/12
Blackduck/Bemidji (between),8/7/11
Farmington,5/15/13
Woodbury,8/7/11
Anoka,7/23/17
Coon Rapids,7/17/11
St. Louis Park,7/17/11
Apple Valley,7/6/11
Underwood,7/6/11
Hastings,7/4/11
Saint Paul,8/7/11
Saint Paul,8/7/11
Minneapolis,7/4/11
Albertville,5/13/12
Brooklyn Park,7/6/11
Northfield,7/4/11
Eveleth,12/12/11
Grand Rapids,7/4/11
Babbitt,6/27/11
Webster,12/5/16
Brooklyn Park,7/17/11
Mankato,6/27/11
Avon,5/29/11
Wilno,5/12/11
Winona,5/12/11
East Bethel,5/12/11
Brainerd,5/12/11
Cannon Falls,5/2/11
Stillwater,5/2/11
Morton,5/2/11
Adrian,4/3/11
Faribault,3/23/11
Bemidji,3/10/11
Bloomington,2/23/11
