date,city
Baton Rouge,9/30/13
Manchac,1/16/14
Iowa,9/30/13
New Orleans,9/9/13
St. Amant,6/24/14
Bunkie,8/30/13
Farmerville,8/30/13
Farmerville,8/30/13
Grayson,8/30/13
Bossier City,7/22/13
New Orleans,7/22/13
Oak Grove,7/14/13
Denham Springs,7/14/13
Bossier City,7/3/13
Cut Off,7/3/13
New Orleans,6/2/13
Covington,6/2/13
Lafayette,5/15/13
Pearl River,5/15/13
Mandeville,5/15/13
Slidell,8/30/13
New Orleans,5/15/13
Florien,5/15/13
Thibodaux,5/15/13
Kenner,4/12/13
Cut Off,2/28/13
Venice,2/18/13
Houma,2/18/13
Baton Rouge,2/12/15
Mandeville,7/3/13
Deridder,2/4/13
New Orleans,12/20/12
Folsom,11/19/12
Cut Off,11/19/12
Bogalusa,11/19/12
Lafayette,2/4/13
Castor,10/30/12
Baton Rouge,10/30/12
Center Point,10/30/12
Denham Springs,10/30/12
New Orleans,9/24/12
Ruston (on Interstate 20),9/24/12
Gretna,9/24/12
na,9/24/12
Mandeville,8/19/12
Mathews,8/19/12
Slidell,8/5/12
Marion,8/5/12
New Orleans,8/5/12
Marksville,11/19/12
Kenner,8/5/12
West Monroe,8/5/12
Lafayette,7/4/12
Jonesboro,7/4/12
Watson,7/4/12
Ruston,6/20/12
Louisiana,6/20/12
Lake Charles,6/20/12
Sulphur,5/29/12
Watson,5/29/12
Shreveport,5/13/12
Eunice,5/13/12
Des Allemands,4/18/12
St. Amant,5/13/12
Haughton,5/13/12
Kaplan,5/13/12
Destrahan,5/13/12
New Iberia,5/13/12
Gonzales,5/13/12
Ponchatoula,4/18/12
Thibodaux,3/16/12
Simsboro,1/24/12
Gulf of Mexico,1/12/12
Shreveport,1/12/12
Saint Amant,1/12/12
Bogalusa,1/24/12
Brusly,1/24/12
Zachary,1/12/12
Arabi/Chalmette,1/12/12
Pumpkin Center,1/12/12
Natchitoches,8/30/13
Keithville,12/12/11
Haughton,12/12/11
Denham Springs,12/12/11
New Orleans,12/12/11
Slidell,10/19/11
Bastrop,12/12/11
Church Point,10/10/11
Alexandria,10/10/11
Bastrop,10/10/11
Mandeville,8/21/11
Winnsboro,8/7/11
Violet,8/7/11
Lafayette,7/17/11
Larose,12/12/11
Gulf of Mexico,7/17/11
Rayne,8/7/11
Lafayette,6/27/11
Moreauville,6/20/11
Baton Rouge,6/20/11
Chalmette,6/20/11
Moss Bluff,4/3/11
Kenner,3/23/11
Youngsville,3/10/11
Gonzales,3/10/11
Houma,3/10/11
Baton Rouge,7/10/15
New Orleans,1/31/11
Watson,2/8/11
Plaquemine,1/31/11
Baton Rouge,2/8/11
Venice,1/5/11
Opelousas,1/5/11
Mandeville,1/5/11
Tallulah,6/4/14
Ruston,11/21/10
Chalmette,1/31/11
Morgan City,11/21/10
Breaux Bridge,11/21/10
Lake Charles,11/21/10
Denham Springs,11/21/10
Algiers,11/21/10
Denham Springs,11/21/10
Livingston,8/30/10
Gonzales,7/28/10
Hammond (near; on hwy.),7/28/10
Baton Rouge,7/19/10
Grand Isle,7/19/10
Abbeville,7/10/10
Eunice,5/12/10
Shreveport,4/13/10
West Monroe,4/13/10
Mandeville,4/13/10
Metairie,4/13/10
Church Point,4/13/10
Covington,4/13/10
Youngsville,2/14/10
Pounchatola,2/14/10
Eunice,2/14/10
Livingston,2/14/10
Mandeville,2/14/10
Mandeville,2/14/10
Slidell,8/30/10
Slidell,8/24/10
Baton Rouge,2/14/10
Shreveport,1/5/11
Baton Rouge,12/12/09
Des Allemands,12/12/09
Iota,12/12/09
Mandeville,12/12/09
Covington,12/12/09
Ponchatoula,12/12/09
Franklin,12/12/09
Zachary,12/12/09
Baton Rouge,8/27/09
Slidell,8/5/09
Shongaloo,8/5/09
St. Francisville,8/25/16
Metarie,8/5/09
Blanchard,12/23/13
Minden,8/5/09
Sulphur,8/5/09
Alexandria,8/5/09
Lacassine,8/5/09
Alexandria,8/5/09
Pineville,6/9/09
Westlake,8/5/09
Lacassine,8/5/09
Lacassine,8/5/09
Lacassine,8/5/09
Venice,6/9/09
Thibodaux,5/12/09
Lake Charles,5/12/09
New Orleans,5/12/09
Bossier City,5/12/09
Lake Charles,12/12/09
Morgan City,3/19/09
Denham Springs,3/19/09
Egan,3/19/09
New Orleans,4/3/11
Hammond,3/19/09
Spearsville,3/19/09
Start,3/19/09
Boutte,3/19/09
Hackberry,8/5/09
West Monroe,3/19/09
Baker,3/19/09
Kenner,3/19/09
Slidell,3/19/09
Lafayette,3/19/09
Metairie,3/19/09
Monroe,3/19/09
Folsom,3/19/09
Kinder,1/10/09
Gonzales,1/10/09
Starks,1/10/09
Alexandria,1/10/09
Napoleonville,1/10/09
Denham Springs,1/10/09
Benton,1/10/09
Westlake,1/10/09
Lafayette,1/10/09
Shreveport,8/30/13
West Monroe,1/10/09
Monroe,10/31/08
Bastrop,10/31/08
Baton Rouge,10/31/08
Baton Rouge,10/31/08
Westlake,10/31/08
Westlake,10/31/08
Westlake,10/31/08
Lake Charles,10/31/08
New Orleans,11/21/10
Baton Rouge,8/12/08
Baton Rouge,8/12/08
Lake Charles,8/12/08
Prairieville,8/12/08
Barksdale Air Force Base,10/25/11
Denham Springs,7/5/08
DeRidder,6/12/08
Rayne,6/12/08
Metairie,6/12/08
Sulphur,6/12/08
Morgan City,6/12/08
Lake Charles,6/12/08
New Orleans,6/12/08
Paulina,6/12/08
Rayne,3/31/08
Covington,3/31/08
West Monroe,10/31/08
Walker,3/31/08
Gretna,3/31/08
Deham Springs,3/4/08
Plain Dealing,2/14/08
New Iberia,7/4/12
Baton Rouge,2/14/08
Springhill,1/21/08
Atchafalaya,1/21/08
New Orleans,12/12/09
Prairieville,1/21/08
Cut Off,3/4/08
Lake Providence,3/4/08
Lafayette,11/28/07
Lafayette,3/19/09
Baton Rouge,11/28/07
Holden,11/28/07
Fracisville,11/28/07
Franklinton,10/8/07
Metairie,10/8/07
Doyline,10/8/07
Baton Rouge,8/14/07
Baton Rouge,8/14/07
Gretna,8/7/07
Columbia,8/7/07
Alexandria,11/28/07
Hammond,8/7/07
Monroe,8/7/07
Shreveport,8/7/07
Mandeville,1/21/08
Shreveport,6/12/07
Napoleonville,7/19/10
Kentwood (just north of),3/8/07
Livingston,2/24/07
Livingston,2/24/07
Louisiana (??) (in flight),1/21/08
Lafayette,2/1/07
