date,city
Western Kansas,8/19/12
Lenexa,8/19/12
Olathe,8/5/12
Olathe,8/5/12
Wamego,8/19/12
Overland Park,8/5/12
Colby,8/5/12
Olathe,8/5/12
Eldorado,8/5/12
Topeka,8/5/12
Lenexa,8/5/12
Spring Hill,8/5/12
Garden City,6/20/12
Wichita,6/8/12
Centrailia,5/29/12
Topeka,5/13/12
Olathe,5/13/12
McPherson,10/16/15
Shawnee,5/13/12
Wichita,5/13/12
Olathe,4/18/12
Country,3/13/12
Lawrence,3/16/12
Wellington,3/13/12
Leavenworth,3/13/12
Liberal,3/13/12
Salina,3/13/12
Overland Park,2/10/12
Dodge City,2/3/12
Kansas City/Norton (between),2/10/12
Wichita,2/3/12
Wichita,1/12/12
Topeka,1/12/12
Junction City,1/12/12
Baxter Springs,12/17/11
Wichita,12/12/11
Lawrence,12/17/11
Colby,10/25/11
Ft. Riley,10/19/11
Merriam,10/19/11
Lindsborg,10/10/11
Lakin,10/25/11
Lawrence,10/10/11
Olathe,10/10/11
Wichita,10/10/11
Spring Hill,10/10/11
Silver Lake,10/10/11
Hazelton,10/10/11
Kansas City,10/10/11
Kansas City,8/21/11
Shawnee,8/21/11
Topeka,8/21/11
Overland Park,8/7/11
Bennington,8/7/11
Overland Park,7/17/11
Phillipsburg,7/17/11
Sylvan Grove,7/17/11
Newton,7/4/11
Ottawa,7/4/11
Hoisington,6/27/11
Burrton,6/3/11
Americus,5/29/11
Wichita,5/29/11
Kansas City,10/10/11
Bennington,5/12/11
Emporia,5/2/11
Topeka,5/2/11
Lenexa,5/2/11
Lenexa,5/2/11
Salina,5/2/11
Wichita,4/3/11
,8/30/13
El Dorado,1/31/11
Topeka,1/31/11
Wichita,1/5/11
Wichita,3/10/11
Wichita,3/10/11
Kansas City,1/5/11
Topeka,1/5/11
Topeka,11/21/10
Oxford,11/21/10
Leavenworth,11/21/10
Leavenworth,11/21/10
Leavenworth,11/21/10
Leavenworth,11/21/10
Leavenworth,11/21/10
Olathe,11/21/10
Overland Park,8/7/11
Edgerton,11/21/10
Edgerton,11/21/10
Goodland,11/21/10
Coffeyville,11/21/10
Colby,11/21/10
Burlingame,11/21/10
Burlingame,8/30/10
Burlingame,8/30/10
Humboldt,8/24/10
Topeka,8/24/10
Wichita,8/24/10
Tecumseh,8/24/10
Dodge City,8/30/13
Wichita,8/24/10
Wichita,1/31/11
Paola,7/19/10
Shawnee,7/19/10
Lovewell State Park (Jewell Co.),7/19/10
