date,city
Aloha,9/29/15
Gresham,10/2/15
Portland,6/24/16
Eugene,3/10/17
Prineville,10/2/15
Troutdale,9/25/15
Riley,10/16/15
Salem,9/25/15
Albany,9/25/15
Bandon,9/25/15
Salem,10/29/15
Eugene,9/25/15
Eugene,9/25/15
La Grande (atop Mt. Emily),9/29/15
Roseburg,9/17/15
Central Point,9/17/15
Cheshire,9/17/15
Salem,9/17/15
Portland,9/11/15
Newberg,9/17/15
Lebanon,9/11/15
Portland,9/11/15
Ashland,9/11/15
Milton-Freewater,9/11/15
Portland,9/25/15
Beaverton,9/2/15
Beaverton,8/27/15
Silverton,8/27/15
Newport,9/2/15
Salem,8/27/15
Grants Pass,8/27/15
Lebanon,8/27/15
Beaverton,8/27/15
Medford,1/14/16
Eagle Point,8/27/15
Sprague River,9/17/15
Astoria,8/27/15
Lebanon,8/13/15
Salem,8/13/15
Seaside,8/13/15
Portland,8/6/15
Portland,8/6/15
Portland,9/11/15
Bend,8/2/16
Gearhart,8/6/15
Florence,8/6/15
Bandon,8/6/15
Bend,8/6/15
Troutdale,7/31/15
Eagle Point,7/31/15
Redmond,7/31/15
Dexter,7/17/15
Salem,7/17/15
Portland,7/10/15
St. Helens,7/10/15
St. Helens,7/17/15
Astoria,7/10/15
Central Point,7/17/15
Ashland,7/6/15
Seaside,7/6/15
Lakeside,7/6/15
Eugene,7/3/15
Portland,7/3/15
Eagle Point,7/3/15
Sutherlin,12/15/16
Portland (far east; Corbett),7/3/15
Eugene,7/23/15
Seaside,7/3/15
Banks,7/3/15
Myrtle Point,6/24/15
La Grande,6/24/15
Portland,6/24/15
Albany,6/24/15
Depoe Bay,6/19/15
Florence,6/19/15
Banks,7/3/15
Winston,6/15/15
North Plains,6/19/15
North Plains,6/19/15
Grants Pass,6/15/15
Salem,6/15/15
Portland,6/15/15
Corvallis/Newport (between),6/15/15
Gresham,6/15/15
Gresham,6/15/15
Gresham,6/15/15
Salem,6/5/15
Aumsville,5/29/15
Springfield,5/22/15
Pendleton,5/22/15
Cornelius,5/29/15
Baker City,5/22/15
Portland,5/22/15
Portland,5/22/15
Prineville,5/13/15
Portland,5/8/15
Portland,4/30/15
Culver,5/13/15
Beaverton,4/30/15
Eugene,4/30/15
McMinnville,4/30/15
Corvallis,4/30/15
Seaside,4/23/15
Talent,4/23/15
Eugene,4/23/15
Baker City/La Grande (between),5/8/15
Salem,4/17/15
Umpqua Nat. Forest (Idleyld Park),4/23/15
Portland,4/17/15
Milwaukie,6/5/15
Portland,4/17/15
Eugene,4/8/15
Portland,4/8/15
Bend,4/3/15
Oregon City,4/3/15
Brownsville,4/3/15
Portland,4/3/15
Pendleton,4/3/15
Portland,4/3/15
West Linn,3/26/15
Mulino,3/26/15
Salem,3/26/15
Sheridan,3/20/15
Athena,3/20/15
Astoria,9/25/15
Florence,3/13/15
Redmond,3/13/15
Grants Pass,3/13/15
Salem,3/13/15
Albany,3/6/15
Canby,3/6/15
Yachats,3/6/15
La Grande,3/6/15
Keizer,3/6/15
Arlington,2/20/15
Mt. Hood (Parkdale),2/20/15
Hillsboro,2/20/15
Hillsboro,2/20/15
Portland,2/20/15
Coos Bay,2/20/15
Portland,2/20/15
Sherwood,2/12/15
Banks,2/12/15
Portland,2/6/15
Gaston,2/6/15
Gaston,2/6/15
Portland (northeast part),1/30/15
Hillsboro,3/4/16
Clatskanie,2/6/15
Lake Oswego,1/30/15
Bend,1/30/15
Springfield,1/26/15
Sherwood,1/26/15
Springfield,1/26/15
Bend,1/26/15
Gladstone,2/20/15
Brownsville,9/17/15
Bend,1/7/15
Talent,1/7/15
Stayton/Salem,1/7/15
Portland,1/7/15
Rockaway Beach,1/7/15
Eugene,1/7/15
Grants Pass,1/7/15
Gresham,1/7/15
Newberg,1/7/15
Hillsboro,1/7/15
Beaverton,1/7/15
Medford,1/7/15
Redmond,1/7/15
Medford,1/7/15
Salem,12/22/14
Aloha,12/18/14
Beaverton,12/18/14
Portland,12/18/14
Grants Pass,12/18/14
Eugene,12/12/14
Dallas,12/5/14
Corvallis,1/30/15
Portland,12/5/14
Portland,11/26/14
Eugene,11/21/14
Sutherlin,11/14/14
Portland,11/21/14
Portland,11/14/14
Salem,11/6/14
Portland,1/7/15
Portland,10/29/15
Albany,11/6/14
Portland,11/6/14
Medford,11/6/14
Murphy,11/21/14
Rockaway Beach,11/6/14
Albany,11/6/14
Woodburn,5/8/15
Molalla,11/6/14
Oregon City,11/6/14
Ashland,11/6/14
Salem,11/6/14
Portland,10/10/14
Grants Pass,10/10/14
Baker City,10/10/14
Troutdale,11/6/14
Troutdale,10/10/14
Portland,10/10/14
Portland,10/10/14
Portland,10/3/14
Hillsboro,10/10/14
Alfalfa,10/3/14
Salem,10/3/14
Salem,10/3/14
Salem,10/3/14
Portland,10/3/14
Adair Village,10/3/14
Adair Village,10/3/14
Hillsboro,11/6/14
Beaverton,10/3/14
Portland,9/25/14
Adair Village,10/3/14
Tillamook,9/18/14
Lincoln City,9/18/14
Charleston,9/18/14
Lebanon,9/18/14
Springfield,9/18/14
Portland,9/18/14
McMinnville,9/25/14
Salem,9/10/14
Portland,9/10/14
Salem,9/10/14
Stayton,9/5/14
Eugene,9/5/14
Monmouth,9/10/14
Lake View area,8/29/14
Portland,8/29/14
Cannon Beach,8/31/14
North Plains (near),8/29/14
Eugene,8/29/14
Portland,7/10/15
Gresham,8/22/14
Portland,8/22/14
Beaverton,8/22/14
Grants Pass,8/22/14
Clackamas,8/22/14
Milton-Freewater,8/15/14
Redmond,8/15/14
Astoria,8/15/14
Clackamas (south of),8/15/14
Banks,8/15/14
Forest Grove,8/15/14
Oregon City,8/8/14
Oregon City,8/8/14
Portland,8/8/14
Clackamas,8/8/14
Manzanita,8/8/14
Powers,8/15/14
Eugene,8/8/14
Pine Knoll Shores,8/8/14
Portland,8/1/14
Eugene,8/1/14
Sutherlin,8/8/14
Selma-Coos Bay,8/15/14
Coos Bay,8/8/14
Coos Bay,8/8/14
Reedsport,8/1/14
Coos Bay,8/1/14
Milwaukie,8/1/14
Hillsboro,8/1/14
Beaverton,8/8/14
Beaverton,8/1/14
Milwaukie,8/1/14
Portland,8/1/14
Bend,8/1/14
Portland,7/20/14
Springfield,10/10/14
Portland,7/20/14
North Bend,7/20/14
West Linn,7/20/14
Eugene,7/20/14
Roseburg,7/20/14
Ochoco National Forest,7/20/14
Applegate,7/11/14
Independence,7/11/14
Albany,8/1/14
Lake Oswego,7/11/14
Redmond,7/11/14
Eugene,7/11/14
Hillsboro,7/5/14
Creswell,12/5/14
Coos Bay,7/11/14
Salem,7/5/14
Mt. Hood,7/11/14
Lake Oswego,8/8/14
Coos Bay,7/4/14
Beaverton,7/4/14
Myrtle Creek,7/4/14
Myrtle Creek,6/27/14
Portland,6/27/14
Kerby,11/6/14
Portland,6/24/14
Portland,6/24/14
McMinnville,6/24/14
Otis,6/24/14
Wilsonville,6/20/14
Newport,6/20/14
Portland,6/20/14
La Grande,6/13/14
Portland,6/13/14
Salem,6/6/14
Portland,6/4/14
Salem,6/4/14
Portland,6/13/14
Grants Pass,6/4/14
Bend,6/4/14
La Grande,6/4/14
Portland,6/4/14
Wapinitia,6/4/14
Cottage Grove,6/4/14
Tigard,6/4/14
Lewisburg,10/29/15
Portland,6/4/14
Portland,6/4/14
Bend,6/4/14
Portland,6/4/14
Newport,6/4/14
Umatilla,5/8/14
McNary,5/8/14
Salem,5/2/14
Springfield,5/8/15
The Dalles,5/2/14
Portland (northeast area),5/2/14
Cannon Beach,5/2/14
Bend,4/24/14
Carlton,4/24/14
Portland,4/18/14
Portland,4/18/14
Hillsboro,4/18/14
Boring,11/6/14
Newport,4/11/14
Medford,4/11/14
Aloha,4/11/14
Union,4/11/14
Brookings,4/4/14
Eugene (general area),3/27/14
Portland,3/27/14
Medford,3/27/14
Medford,3/21/14
Gresham,12/5/14
Beaverton,3/18/14
Gresham,3/18/14
Sutherlin,3/18/14
St. Helens,3/18/14
Oregon City,3/18/14
Salem,3/18/14
Beaverton,2/27/14
Bend,2/27/14
Milwaukie,2/21/14
Sandy,1/30/15
Seaside,2/21/14
Portland,2/21/14
Salem,2/14/14
Scappoose,6/4/14
Portland,2/14/14
Independence,2/7/14
Portland,2/7/14
Portland,2/7/14
Portland,2/7/14
Myrtle Creek,2/7/14
Gresham,2/7/14
Salem,2/7/14
Salem,2/7/14
Eugene,2/7/14
Diamond Lake,1/30/14
Salem,1/30/14
Portland,1/30/14
Hillsboro,1/30/14
Clackamas,1/30/14
Portland,1/24/14
Portland,1/24/14
Roseburg,1/24/14
Oregon City,1/10/14
Portland,1/10/14
Oregon City,1/10/14
Prineville,1/16/14
Powers,1/10/14
Salem,1/10/14
Salem,1/10/14
Springfield,1/10/14
Corvallis,1/10/14
Portland,1/10/14
Tigard (near),1/10/14
Eugene,1/10/14
Portland,1/24/14
Albany,1/10/14
La Grande,1/10/14
Brookings,1/10/14
Athena,1/16/14
Springfield,12/23/13
Portland,1/10/14
Portland,12/23/13
Salem,12/23/13
Sumpter,12/23/13
Springfield,12/23/13
Roseburg,12/23/13
Roseburg,12/23/13
Gresham,12/12/13
Hillsboro,12/12/13
Portland (southeast of),12/12/13
Medford,12/5/13
Talent,12/5/13
Portland,12/5/13
Milwaukie,12/2/13
Salem,12/2/13
Brookings,12/2/13
Lake Oswego,12/2/13
Springfield,12/2/13
Springfield,12/2/13
Bend,12/2/13
Bend,12/2/13
Bend,12/2/13
Albany,12/2/13
Redmond,12/2/13
Jefferson,12/2/13
West Linn,12/2/13
Springfield (?),1/10/14
