date,city
Clarksville,3/13/15
Kingsport,3/6/15
Greenback,2/20/15
Friendsville,2/20/15
Maryville,2/20/15
Munford,2/12/15
McMinnville,2/6/15
Nashville,2/6/15
Franklin,1/26/15
Nashville,1/16/15
Murfreesboro,2/6/15
Murfreesboro,1/16/15
Nashville (Columbia),1/7/15
Clarksville,1/7/15
Johnson City,1/7/15
Spring Hill,1/7/15
Spring Hill,1/7/15
Memphis,1/7/15
Lenoir City,1/7/15
Mount Juliet,12/12/14
Mountain City,12/18/14
Murpheesboro,12/5/14
Memphis,12/5/14
Knoxville,12/5/14
Bartlett,11/26/14
Clarksville,11/26/14
Murfreesboro,11/26/14
Memphis,11/26/14
Decatur,11/21/14
Flintville,11/21/14
Atoka,11/21/14
Chattanooga,11/21/14
Nashville,11/14/14
Chattanooga,12/5/14
Spring Hill,11/6/14
Franklin,11/6/14
Clarksville,11/6/14
Bluff City,11/6/14
Ooltewah,11/6/14
Hermitage,11/6/14
Gallatin,11/6/14
Knoxville,11/6/14
Atoka,11/6/14
Chattanooga,11/6/14
Jackson,10/10/14
Kingsport,10/10/14
Knoxville,11/6/14
Lake City,10/3/14
Alcoa,10/3/14
Greeneville,10/3/14
Madison,10/3/14
Savannah,10/3/14
Knoxville,10/3/14
Knoxville,10/3/14
Johnson city,10/3/14
Portland,10/3/14
Arlington,9/25/14
Knoxville,10/3/14
Murfreesboro,9/25/14
Louisville,9/18/14
Murfreesboro,9/18/14
Knoxville,9/18/14
La Vergne,9/10/14
Rogersville,9/5/14
Johnson City,9/5/14
Jonesborough,9/5/14
Bristol,8/29/14
Chattanooga,8/29/14
Nashville,8/29/14
Memphis,8/29/14
Talbott,8/22/14
Memphis,8/22/14
Harriman,8/22/14
Clarksville,8/22/14
Forest Hills,8/15/14
Cleveland,9/5/14
Oak Ridge,8/8/14
Flat Creek,8/8/14
Memphis,8/8/14
Parkers Cross Road,8/8/14
Eva,8/8/14
Arlington,8/8/14
Nashville,7/26/14
Clarksville,9/10/14
Bristol,7/20/14
Pigeon Forge,8/1/14
Johnson City,7/20/14
White House,7/11/14
Goodletsville,7/11/14
Brentwood,7/11/14
Knoxville,7/11/14
Johnson City,7/5/14
McMinnville,7/4/14
White House,7/4/14
Wartrace,6/20/14
Celina,6/20/14
Wartrace,6/13/14
Nashville,6/13/14
Lynchburg,6/13/14
Smyrna,6/13/14
Brentwood,6/4/14
Atoka,6/4/14
Murfreesboro,6/4/14
Greeneville,6/4/14
Ripley,6/4/14
Springfield,6/4/14
Jefferson City,6/4/14
Jefferson City,6/4/14
Jefferson City,6/4/14
Atoka,6/4/14
Memphis,5/8/14
Nashville,5/8/14
Rockford,5/8/14
Jackson,5/8/14
Camden,5/8/14
Jefferson City,6/4/14
Knoxville,5/2/14
Ft. Campbell,4/24/14
Morristown,4/24/14
Memphis,4/24/14
Jackson,5/8/14
Woodbury,4/18/14
Clarksville,6/2/17
Sevierville,4/11/14
Columbia,4/4/14
Chattanooga,4/4/14
Manchester,3/27/14
Sevierville,3/27/14
Cosby,3/21/14
Nashville,4/4/14
Sweetwater,3/18/14
Russellville,3/27/14
Bristol,3/18/14
Hendersonville,3/18/14
Kingsport,3/18/14
Hixson,3/18/14
Murfreesboro,3/18/14
Nashville,3/18/14
Briceville,2/27/14
Collierville,2/27/14
Franklin,2/21/14
Murfeesboro,2/21/14
Chapmansboro,2/21/14
Oak Ridge,2/14/14
Nashville,2/14/14
Butler,2/7/14
Clinton,2/7/14
Chattanooga,3/18/14
Spring Hill,2/7/14
Maryville,2/7/14
Fayatteville,1/30/14
Morristown,1/30/14
Athens,1/30/14
Old Hickory,1/24/14
Clarksville,4/18/14
Knoxville,1/16/14
Crossville,1/10/14
East Ridge (Chatanooga),1/10/14
Clarksville,1/16/14
Brentwood,3/27/14
Cleveland,1/10/14
Pigeon Forge,1/10/14
Nashville,1/10/14
Memphis,3/27/14
Spring Hill,12/12/13
Talbott,4/22/16
Unionville,12/12/13
McMinnville,12/12/13
Medina,12/2/13
Knoxville,12/2/13
Old Hickory,12/2/13
Franklin,12/2/13
Nashville,12/2/13
Covington,11/20/13
Nashville,11/20/13
Antioch,11/20/13
Franklin,11/20/13
Clarksville,11/11/13
Clarksville,11/11/13
Ten Mile,11/11/13
Burns,11/11/13
Pigeon Forge,11/11/13
Knoxville,11/11/13
Nashville,11/11/13
