date,city
Decatur,2/21/14
Cusseta & Fairfax,3/18/14
Fairhope,2/14/14
Mobile,2/7/14
Talladega,2/7/14
Wetumpka,1/30/14
Huntsville,1/24/14
Madison,1/24/14
Birmingham,1/16/14
Birmingham,1/16/14
Mountain Brook,1/16/14
Huntsville,1/16/14
Tuscaloosa,1/10/14
Hokes Bluff,1/10/14
Trussville,1/16/14
Huntsville,1/10/14
Foley,1/10/14
Alabaster,1/10/14
Daphne,4/18/14
Corner,12/23/13
Hurtsboro,9/18/14
Mobile,12/12/13
Mobile,12/2/13
Guntersville,12/2/13
Pelham,11/20/13
Mobile,11/11/13
Wadley,11/11/13
Dothan,11/11/13
Silverhill,11/11/13
Huntsville,11/11/13
Parrish Alabama,11/11/13
Holly Pond,10/23/13
Mobile,11/11/13
Opelika,10/14/13
Daphne,10/14/13
Madison,10/14/13
Madison,10/14/13
Florence,9/30/13
Chelsea,9/30/13
Hoover,9/30/13
Hamilton,9/30/13
Gardendale,9/30/13
Tuscaloosa,9/30/13
Peidmont,9/9/13
Hayden,9/9/13
Roseau (West Indies; Dominica),8/30/13
Fairhope,4/18/14
Gurley,8/30/13
Harvest,8/30/13
Gulf Shores,8/30/13
McCalla,8/30/13
Madison,8/30/13
Madison,8/30/13
Huntsville,8/30/13
Remlap,8/30/13
Eufaula (close to),7/14/13
Attalla,7/14/13
Gulf Shores,7/14/13
Jacksonville,8/30/13
Fort Morgan,7/14/13
Elkmont,7/14/13
Hoover,7/14/13
Birmingham,7/14/13
Blountsville,7/3/13
Heflin,11/4/16
Huntsville,4/11/14
Huntsville,7/3/13
Helena,7/3/13
Woodville,7/3/13
Huntsville,7/3/13
Foley,6/2/13
Wedowee,6/2/13
Wedowee,6/2/13
Luverne (near),7/3/13
Athens,6/2/13
Huntsville,5/15/13
Pell City,5/15/13
Brookwood,8/27/15
Prattville,5/15/13
Prattville,5/15/13
Birmingham,5/15/13
Foley/Elberta,5/15/13
Northport,5/15/13
Kellyton,4/12/13
Gulf Shores,5/15/13
Gulf Shores,5/15/13
Alabaster,8/30/13
Huntsville,7/11/14
Tuscaloosa,5/15/13
Cullman,5/15/13
Brookside,5/15/13
Fort Payne,2/18/13
Sylacauga,2/28/13
Brewton,2/4/13
Nixburg,2/4/13
Boldo,2/4/13
New Hope,2/4/13
Flomaton,4/12/13
