date,city
DuBois,3/4/16
Washington,3/4/16
Dillsburg,3/4/16
Lower Mount Bethel,2/26/16
Pittsburgh,4/20/17
Hanover,2/26/16
Churchville,2/26/16
Philadelphia,2/19/16
Tunkhannock,3/24/16
Philadelphia,2/19/16
Starview,2/19/16
Morrisville,2/19/16
Fredonia,2/11/16
Allentown,2/11/16
Claysburg,2/11/16
Doylestown,2/11/16
Allentown,2/4/16
Philadelphia,2/4/16
Pennsburg,2/4/16
Coopersburg,2/4/16
Shippensburg,2/4/16
Levittown,1/23/16
Manheim,1/20/16
Effort,1/20/16
Greensburg,1/20/16
Scranton,1/20/16
Philadelphia,1/20/16
Unity,1/14/16
Brodheadsville,1/8/16
Hereford Township,1/8/16
Philadelphia,1/8/16
State College,1/8/16
Langhorne,1/5/16
Hereford Township,1/14/16
Wilkes-Barre/Hazleton (between),1/5/16
Bangor,1/8/16
Plum,1/5/16
Easton,1/5/16
Sligo,1/5/16
Mill Run,1/5/16
Harlansburgh,1/5/16
Schnecksville,12/21/15
Mountatin Top,12/17/15
Penndel,12/17/15
Fogelsville,12/21/15
Bethlehem,12/17/15
Port Allegheny,12/17/15
Jamison,2/4/16
Huntingdon Valley,12/10/15
Beaver Falls,12/10/15
Willow Grove,12/17/15
Bernville,12/3/15
Montrose,12/3/15
Quakertown,12/3/15
Butler,11/26/15
Pittsburgh,11/26/15
Elizabeth,11/26/15
Eagle,11/26/15
Windgap,11/26/15
Erie,11/20/15
Mechanicsburg,11/19/15
Harmonyville,11/20/15
Glenmoore,11/19/15
Ephrata,11/19/15
Pittsburgh,11/26/15
Philadelphia,11/19/15
Mechanicsburg,11/6/15
Latrobe,11/6/15
Philadelphia,11/6/15
Mercer (RT 19),11/6/15
Philadelphia,10/29/15
Willow Street,10/29/15
Butler,10/29/15
Kennett Square,10/29/15
Aston,10/29/15
Hollidaysburg,10/29/15
Bensalem,10/29/15
Williamsport,10/29/15
Mount Joy,10/29/15
St. Marys,10/29/15
Avella,10/29/15
Ruffsdale/Mt Pleasant,10/16/15
Hermitage,10/16/15
Ronks,10/16/15
Exeter,10/9/15
New Kensington,1/23/16
Mountville,10/9/15
Ridgway,10/9/15
Ridgway,10/9/15
Ridgway,9/29/15
Pittsburgh,9/29/15
Wilkes Barre,9/29/15
Monroeville,9/25/15
Birdsboro,9/25/15
Orefield,9/25/15
Columbia,9/25/15
Denver,9/25/15
Lemoyne,10/9/15
Washington,9/17/15
Glen Mills,9/17/15
Trevose,9/17/15
Export,9/17/15
Bangor,9/17/15
Scranton,9/11/15
Allentown,9/11/15
Pittsburgh,9/11/15
Pottsville,9/11/15
Warminster,9/11/15
Smithfield,9/11/15
Whitehall,9/11/15
Pittsburgh,9/25/15
Mohnton,9/11/15
Sharon,9/11/15
Hanover,9/11/15
Sharon,9/11/15
Hanover,9/11/15
Lake Ariel,9/11/15
Thomasville,9/11/15
Monongahela,9/11/15
Lemont,10/9/15
Pottstown,9/11/15
Oil City,9/2/15
Lehighton,9/2/15
Telford,9/2/15
Davidsville,9/2/15
Center Valley,9/2/15
Green Castle,9/2/15
Conway,9/2/15
Greensburg,9/2/15
Bradford,8/27/15
Stewartstown,8/27/15
Port Matilda,8/27/15
Slatington,8/27/15
Muncy,8/27/15
Williamsport,8/27/15
Baldwin Borough,8/27/15
Mechanicsburg,8/27/15
Williamsport,8/27/15
Connelsville,8/27/15
Carlisle,8/27/15
Easton,8/27/15
Marrietta,10/29/15
Mechanicsburg (near),8/27/15
Elkins Park,9/11/15
Thomasville,8/13/15
East Pittsburgh,10/29/15
Lancaster,8/13/15
"Slippery Rock Township, near New Castle",8/27/15
Hershey,8/13/15
Tullytown,8/6/15
Mechanicsburg,8/13/15
Palmyra,8/6/15
Reading,8/13/15
Lancaster,12/3/15
Cranberry twp (7 Fields),8/6/15
Glenmoore,8/6/15
Harveys Lake,8/27/15
Langhorne,8/6/15
New Hope,12/21/15
Philadelphia,8/6/15
Atglen,9/2/15
Berwick,7/31/15
Reading,7/31/15
Shunk,7/31/15
Southampton,7/23/15
Scranton,7/23/15
Allison Park,7/23/15
