date,city
Freeport (Treasure Island ),10/9/15
Big Spring,10/9/15
Houston,10/9/15
Pflugerville,10/9/15
Austin,10/2/15
Dayton,10/2/15
Perryville,10/16/15
Garland,10/2/15
Dimmit,9/29/15
Old Town Katy,9/25/15
Mansfield,9/25/15
Dallas,9/25/15
Diboll,9/25/15
Round Rock,9/25/15
Irving,9/25/15
Winnsboro,9/25/15
El Paso,9/17/15
Houston,9/17/15
Van Horn,3/10/17
Corpus Christi,9/17/15
Leagueville,9/17/15
Brazoria,9/11/15
Mathis,9/11/15
Waco,9/11/15
Corpus Christi,9/11/15
Roasharon,9/11/15
Spring,9/11/15
El Paso,9/11/15
Amarillo,8/27/15
Dallas (DFW Airport),8/27/15
College Station,8/27/15
Mercedes,8/27/15
Wichita Falls,12/21/16
Carrolton,8/13/15
Colleyville,8/13/15
Galveston,8/13/15
Pilot Point,9/11/15
Lewisville,8/6/15
Seabrook,7/31/15
Hutto,7/31/15
Kyle,7/31/15
Houston,1/5/16
Haltom City,7/17/15
Irving,7/6/15
Sugar Land,7/6/15
Dallas,9/2/16
Coppell,7/3/15
Houston,7/3/15
Austin,7/3/15
Dallas,7/3/15
Royse City,7/23/17
Pearland,7/31/15
Cypress,7/3/15
San Antonio,8/13/15
Little Elm,6/19/15
Beeville-Kennedy,6/15/15
Dallas,6/15/15
Austin,6/15/15
Flower Mound,6/15/15
Pollock,6/15/15
Mansfield,6/15/15
Bertram,6/15/15
Keller,6/5/15
San Antonio,6/5/15
Texas (western part of),6/5/15
Dallas,6/5/15
Katy,5/29/15
Austin,5/29/15
Dallas,5/22/15
Big Spring,5/22/15
Fort Worth,5/13/15
Dallas,5/13/15
Austin,5/13/15
Katy,5/8/15
Montgomery,5/8/15
Houston,4/30/15
Galveston,4/30/15
El Paso,4/23/15
Katy,4/23/15
Ft. Worth,4/23/15
Ft. Worth,4/17/15
Midland,4/17/15
Mesquite,4/17/15
Frisco,4/17/15
El Paso,5/8/15
Haslet,4/8/15
Marfa,4/8/15
Kingwood,4/8/15
Whitehouse,4/8/15
Angleton,4/8/15
Paris,4/3/15
Austin,4/3/15
Ft. Stockton,4/3/15
College Station,3/26/15
Dallas,3/20/15
Shady Grove,3/20/15
Nacogdoches,3/20/15
Coleman,3/20/15
Miami,3/20/15
Spring Branch,3/13/15
San Antonio,3/13/15
Santa Fe,3/20/15
Santa Fe,3/13/15
Gladewater,3/13/15
Plano,3/13/15
Texas City,3/13/15
Conroe,3/13/15
Callallen/Orange Grove,3/6/15
Round Rock,3/6/15
Big Wells,3/6/15
Walburg,2/20/15
Helotes,2/20/15
Frost,2/20/15
Stafford,3/6/15
Midland,2/12/15
Frisco,2/6/15
Webster,3/13/15
Salado/Jarrell,2/6/15
Houston,2/6/15
Spring,1/26/15
Austin,1/26/15
Irving,1/29/16
San Antonio,1/26/15
Buda,1/26/15
